Word,Frequency
THE,93
PRESIDENT,110
WELL,19
THANK,35
MUCH,19
WE,27
TOURISM,2
INDUSTRY,14
EXECUTIVES,1
BIGGEST,4
ANYWHERE,2
WORLD,17
THESE,1
GREAT,10
ONES,1
THEYRE,12
GOING,16
SAY,4
COUPLE,3
LITTLE,3
WORDS,2
PRETTY,3
SOON,6
I,56
THINK,26
TALK,2
COMPANY,6
QUICKLY,3
NUMBER,3
EMPLOYEES,14
WHATS,4
HAPPENED,5
SINCE,1
CHINESE,1
VIRUS,6
CAME,1
AND,55
THEYLL,3
DISCUSSING,1
SO,29
JOINED,1
AFTERNOON,2
TRUE,1
LEADERS,1
NATIONS,1
TRAVEL,2
HOSPITALITY,1
INDUSTRIES,4
WANT,12
IVE,2
KNOWN,1
MANY,8
LONG,3
TIME,7
PEOPLE,20
VICE,8
PENCE,2
TREMENDOUS,2
LEADERSHIP,2
TASK,1
FORCE,1
HES,1
DONE,6
JOB,5
THANKS,3
ALSO,7
SECRETARY,4
MNUCHIN,1
HILL,1
THEYVE,4
WORKING,7
WILBUR,1
ROSS,2
EVERYBODY,3
BASICALLY,1
WERE,11
HARD,1
PROFOUNDLY,1
GRATEFUL,2
COMPANIES,4
ORGANIZATIONS,1
TODAY,7
REPRESENTING,2
TENS,6
THOUSANDS,5
AMERICAN,3
WORKERS,5
REALLY,11
SOMETHING,3
IMPORTANT,3
ITS,12
PLACE,2
STAY,1
COME,6
COUNTRY,7
SUCH,1
BIG,6
BUSINESS,13
ONE,15
BUSINESSES,10
ADOPTING,1
ADDITIONAL,2
PROTOCOLS,1
KEEP,5
AMERICANS,2
HEALTHY,1
INCLUDING,2
ENHANCED,1
CLEANING,1
PROCESSES,1
THROUGHOUT,1
HOTELS,22
BUILDINGS,1
KNOW,22
AMONG,1
HARDEST,1
HIT,3
ECONOMIC,1
IMPACT,5
OUR,1
GOAL,1
BEAT,1
CALL,3
HIDDEN,2
ENEMY,1
AGGRESSIVE,1
ACTION,2
REBOUND,1
STRONGER,5
EVER,4
THATS,18
EVERYONE,2
COOPERATING,1
GETTING,4
SPIRIT,1
REPUBLICANS,1
ALONG,2
DEMOCRATS,1
LOT,7
GOOD,6
THINGS,8
HAPPENING,3
YESTERDAY,1
ISSUED,1
NEW,2
GUIDELINES,1
MINIMIZE,1
RISK,1
EXPOSURE,1
STOP,2
TRANSMISSION,1
MY,1
ADMINISTRATION,3
TAKEN,2
DECISIVE,1
SUPPORT,4
LOVE,2
INCREDIBLE,2
IRS,1
DEFER,1
TAX,4
PAYMENTS,1
AFFECTED,2
INDIVIDUALS,1
SENATE,3
TAKING,2
LEGISLATION,1
PROVIDE,3
FREE,1
TESTING,1
HAPPEN,1
PAID,1
SICK,1
FAMILY,1
MEDICAL,1
LEAVE,2
NUTRITIONAL,1
ASSISTANCE,3
VULNERABLE,1
ANNOUNCING,2
LATER,1
CONGRESS,2
RAPID,1
RELIEF,4
ALLOW,1
US,10
EMERGE,3
STRONGEST,2
ECONOMY,5
EARTH,2
LITERALLY,1
LAST,6
COUNT,1
124,1
COUNTRIES,4
UNDERSTAND,1
A,1
HUNDRED,1
TWENTY,1
FOUR,2
UNBELIEVABLE,1
BUT,11
