Word,Frequency
CORP,1
OF,1
COURSE,1
RUPERT,1
LACHLAN,1
TREAT,1
NICELY,1
EXCEPT,1
PANICKING,3
SAID,3
NIGHT,3
INTERVIEW,1
FOX,1
TOWN,1
HALL,1
CALM,2
ITLL,1
SITUATION,1
MASSIVE,2
DECISION,3
LOW,1
COMPARED,1
MAJOR,1
THROUGHOUT,1
WORLD,1
OUR,1
LOWER,1
ANYBODY,1
DEATHS,1
COUNT,1
11,2
ELEVEN,1
CASES,1
WHEN,1
LOOK,3
TINY,1
FRACTION,1
STRONG,3
BORDERS,1
ARE,1
MEETING,1
BOLSONARO,1
SIR,1
DINNER,2
MAR,1
LAGO,1
WANTED,1
BRAZIL,1
FINANCIAL,2
MARKETS,2
OVERREACTING,1
BOUNCE,2
SOON,2
FORGET,1
PROBABLY,1
10,1
PERCENT,2
70,1
RELATIVELY,1
SMALL,1
PIECE,1
LOOKING,2
30,2
SEEMED,1
DAYS,1
ROOM,1
FINANCIALLY,1
NEVER,1
CONSUMER,1
GENERATING,1
MUCH,1
TAX,2
CUTS,2
REGULATION,1
SHAPE,2
UNEXPECTEDLY,1
NUMBER,1
MONTHS,1
MADE,1
MOVE,1
CLOSED,1
STOPPED,1
OTHERWISE,1
HEAD,1
THOUSANDS,1
PROBLEMS,1
SHUT,1
EARLY,2
THAT,2
SHUTDOWN,1
SUPER,1
TUESDAY,1
RESULTS,1
WORRIED,1
DEMOCRATIC,1
PARTY,1
UNIFYING,1
JOE,2
BIDEN,2
ARGUMENT,1
DEMOCRATS,1
LEFT,5
WING,5
SOCIALIST,1
WAYS,1
WORSE,1
BERNIE,4
GUNS,3
PUT,1
BETO,2
CHARGE,1
RID,1
BAD,2
STANCE,1
IF,1
WOULDNT,1
PLUS,1
TAXES,3
RAISE,2
INCREDIBLY,1
LOOKED,1
OPEN,1
DOESNT,2
TALK,1
INCREASES,1
STAGGERING,1
HELL,1
DESTROY,1
BUILT,1
SEXISM,1
FACTOR,1
ELIZABETH,1
WARREN,1
PULLING,1
BELIEVE,1
FEMALE,1
LIFETIME,1
TALENT,2
SHE,3
DEBATER,1
DESTROYED,1
MIKE,1
BLOOMBERG,1
QUICKLY,1
NOTHING,1
EASY,1
SHES,1
BYE,2
