Word,Frequency
NOBLE,1
HERITAGE,1
WRITING,1
CHAPTER,1
STORY,1
LEAD,2
WHOSE,1
CRAFTSMANSHIP,1
POSSIBLE,1
CHARLES,1
LINDBERGH,1
FLY,1
ACROSS,1
ATLANTIC,1
AMELIA,1
EARHART,1
BREAK,1
BOUNDARIES,1
SKY,1
PERISCOPES,1
MORTAR,1
SITES,1
AUTOPILOT,1
SYSTEMS,1
POWERED,1
WARRIORS,2
BATTLED,1
FORCES,1
TYRANNY,1
FOUGHT,1
VICTORY,1
SECOND,1
UNSTOPPABLE,1
BRAVE,1
ASTRONAUTS,1
FLAG,1
MOON,2
GETTING,1
READY,1
LANDING,1
PAD,1
JOURNEY,2
MARS,1
SUPPLYING,1
WEAPONS,1
ARMOR,1
SWEAT,1
SCALE,1
TOUGH,2
NOBODY,2
ILL,1
WITH,1
VANQUISH,1
BUILD,1
GREATNESS,1
GLORY,1
FORGET,1
