Word,Frequency
DONALD,29
TRUMP,29
00,11
IT,5
CANT,2
CONTROLLED,1
SECURITY,1
REASONS,1
CHINA,8
BIG,3
INVASIVE,1
HERES,1
DEAL,6
I,40
DONT,10
MIND,1
WHETHER,2
MICROSOFT,3
SOMEBODY,4
ELSE,4
COMPANY,3
SECURE,1
AMERICAN,1
BUY,5
ITS,11
PROBABLY,2
EASIER,1
WHOLE,2
THING,4
30,5
BECAUSE,2
SAY,6
WHOS,2
GOING,12
GET,4
NAME,3
THE,8
HOT,2
BRAND,1
HOW,1
OWNED,1
TWO,2
DIFFERENT,1
COMPANIES,1
SO,4
PERSONAL,1
OPINION,1
YOURE,3
BETTER,2
BUYING,3
RATHER,1
THINK,5
COMPLICATED,2
41,2
SUGGESTED,1
GO,5
AHEAD,2
HE,2
TRY,1
WE,3
SET,2
DATE,2
AROUND,3
SEPTEMBER,2
15TH,2
POINT,1
BUSINESS,1
UNITED,8
STATES,14
BUT,7
BUYS,1
THATLL,1
INTERESTING,1
WHATEVER,2
PRICE,2
GOES,1
WHOEVER,1
OWNS,1
GUESS,3
ESSENTIALLY,1
ANYTHING,3
SAID,4
SUBSTANTIAL,2
PORTION,1
COME,7
TREASURY,2
MAKING,1
POSSIBLE,1
HAPPEN,2
RIGHT,7
RIGHTS,2
UNLESS,3
GIVE,3
COUNTRY,5
01,3
27,3
LITTLE,2
BIT,2
LIKE,5
LANDLORD,1
TENANT,2
WITHOUT,2
LEASE,1
NOTHING,3
THEY,7
PAY,2
WHATS,2
CALLED,1
KEY,1
MONEY,8
SOMETHING,1
REIMBURSED,1
PAID,1
AMOUNT,1
LEAST,1
TOLD,1
50,3
MAYBE,1
MADE,1
GREAT,14
ASSET,3
APPROVAL,1
ITLL,1
CLOSE,1
ABLE,1
WORK,3
APPROPRIATE,1
REALLY,3
WOULD,6
GETS,1
LOT,10
OKAY,2
SPEAKER,20
2,10
02,4
19,2
MR,3
PRESIDENT,4
3,1
20,1
EXPLAIN,1
MANY,8
PUBLIC,1
HEALTH,1
EXPERTS,1
CORONAVIRUS,2
TASK,4
FORCE,4
CONTRADICTING,2
THINGS,5
VIRUS,2
WIDESPREAD,1
EFFICACY,1
HYDROXYCHLOROQUINE,3
WHY,2
PEOPLE,11
36,1
WELL,4
JOB,9
VACCINES,2
WERE,4
THERAPEUTICS,2
YOULL,1
SEEING,1
SOON,2
WHEN,1
LOOK,5
MAP,3
IVE,2
SORT,1
SHOWN,1
RED,1
AREA,1
CONCERN,1
PRETTY,1
RECENT,1
THERES,1
AREAS,1
GOTTEN,1
FAST,1
03,8
04,5
HYDROXY,1
TREMENDOUS,2
SUPPORT,1
POLITICALLY,1
TOXIC,1
SUPPORTED,1
IF,3
DO,1
USE,1
CIRCUMSTANCES,1
DOCTORS,2
STRONGLY,2
FAVOR,1
WANT,13
BADLY,2
MALARIA,2
DRUG,3
CROSSTALK,6
28,1
FOR,1
YEARS,2
29,3
LET,1
FINISH,1
ANSWER,1
60,1
VERY,2
SUCCESSFUL,1
KNOW,4
ALSO,1
LUPUS,1
CAUSED,1
TROUBLE,1
VIRTUALLY,1
TERMS,1
CAUSING,1
SICK,1
PROBLEMS,3
YOU,5
ADD,2
ZINC,1
AZITHROMYCIN,1
Z,1
PAK,1
CALL,2
TAKE,2
THREESOME,1
TOOK,3
PERIOD,2
WEEKS,1
PROBLEM,2
WHATSOEVER,1
IMPORTANTLY,1
DIDNT,2
TEST,1
POSITIVE,4
THATS,3
NICE,1
IM,6
HAPPY,1
NEGATIVE,1
STORY,1
HIGHLY,1
THOUGHT,1
16,1
INTERESTINGLY,1
DOCTOR,2
UNDERSTAND,1
YALE,1
FEELS,1
FORD,1
CLINIC,1
MICHIGAN,1
CAME,2
POWERFUL,1
PAPER,1
SAYING,2
GOOD,5
IN,1
FRANCE,2
STATEMENT,1
INDIVIDUAL,1
STATEMENTS,1
TELL,1
SURROUNDED,1
TIME,2
REASON,2
RELATIVELY,1
NEAR,1
TESTED,1
HEARD,1
56,1
FAUCI,3
SAYS,2
DOESNT,3
DR,1
WEIL,1
59,4
AGREE,2
EVERYTHING,1
05,11
ALONG,1
ACTUALLY,1
BAN,1
COMING,2
OVERRODE,1
FACE,1
MASKS,1
SHORT,1
AGO,1
MEAN,1
HES,3
BAD,5
PERSON,2
DISAGREE,2
25,1
NOW,1
WEVE,1
DONE,4
AMAZING,2
VENTILATORS,3
SUPPLYING,1
WORLD,3
HARD,2
EXPENSIVE,2
MAKE,1
COMPLEX,1
MACHINES,1
40,4
HOLD,5
US,2
DEATHS,2
42,3
COMPARED,1
45,1
COUNTRIES,4
46,1
FAKE,1
NEWS,1
CNN,1
NOT,1
TALKING,1
VICE,1
GIVEN,1
KIND,1
CREDIT,1
EXPLODING,2
WONDERFUL,2
ITALY,1
BACK,4
SPAIN,1
GERMANY,1
KNOCK,1
DELICATE,1
CONTAGIOUS,1
DISEASE,1
06,11
17,1
RELEASED,1
NEVER,1
ALLOWED,1
RELEASE,1
THERE,1
SOURCE,1
COULD,1
STOPPED,1
STOP,2
ALTHOUGH,1
MOSCOW,1
RUSSIA,1
WHAT,1
UNLEASHED,1
SAD,1
SITUATION,1
WITH,1
UNDERSTOOD,1
SEE,2
YEAH,1
4,3
INVOLVED,3
DIRECTLY,1
NEGOTIATIONS,1
CAPITOL,1
HILL,1
54,2
55,2
FACT,1
CRAZY,1
NANCY,2
NO,2
TOTALLY,2
CHUCK,1
SCHUMER,1
WANTS,1
ANYBODY,2
PELOSI,1
SECOND,1
BAIL,4
CITIES,4
LONG,1
BAILOUT,4
TRILLION,3
DOLLARS,3
A,2
DEMOCRATS,2
RUN,3
REWARD,1
07,3
WONT,1
INSULT,1
NAMING,1
THEYRE,5
INTERESTED,5
UNEMPLOYMENT,1
EVICTIONS,2
EVICT,1
EVICTED,1
ILL,1
POWERS,1
RESPECT,1
EXECUTIVE,1
ORDERS,1
LOOKING,1
SERIOUSLY,1
08,13
SLOW,1
ROLLING,1
ALL,2
RADICAL,2
LEFT,2
GOVERNORS,1
MAYORS,1
PORTLAND,1
PLACES,1
CHICAGO,1
NEW,1
YORK,1
CITY,1
POORLY,1
SPENT,1
FORTUNE,1
THANK,8
MUCH,5
EVERYBODY,1
5,5
37,11
LETS,3
GUYS,2
GENTLEMEN,1
JIM,1
